id,source_document_id,record_type,external_ref,source_page,record_date_text,raw_text,payload,extraction_notes
c465997f-4ac0-5319-ad10-b22f8bf56f1c,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK5 FIDWAY B13533,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""IRL"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 20, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 12549, ""licence_y_n"": """", ""lk_number"": ""LK5"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7, ""port_letters_and_number"": ""LK5"", ""registered_tonnage"": 2.79, ""rss_number"": ""B13533"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 28.6, ""vessel_name"": ""FIDWAY"", ""year_built"": 1992}",
ffd61848-4242-5cca-988a-fe073de7c828,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK500 MONTANA A22020,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 52, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 21658, ""licence_y_n"": """", ""lk_number"": ""LK500"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8, ""port_letters_and_number"": ""LK500"", ""registered_tonnage"": 2.79, ""rss_number"": ""A22020"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 49, ""vessel_name"": ""MONTANA"", ""year_built"": 1987}",
e3dffc94-005d-558f-ab91-a8b43152110e,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK657 CONCORD C18653,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 104.4, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 32485, ""licence_y_n"": """", ""lk_number"": ""LK657"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7.95, ""port_letters_and_number"": ""LK657"", ""registered_tonnage"": 2.41, ""rss_number"": ""C18653"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 68.048, ""vessel_name"": ""CONCORD"", ""year_built"": 2005}",
8427b7f0-4078-5976-86eb-bd8e38e9e95a,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK779 JUNE ROSE A22990,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 60, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 22615, ""licence_y_n"": """", ""lk_number"": ""LK779"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8.89, ""port_letters_and_number"": ""LK779"", ""registered_tonnage"": 5.05, ""rss_number"": ""A22990"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 57.404, ""vessel_name"": ""JUNE ROSE"", ""year_built"": 1977}",
25028aaa-716b-519e-9722-bb22fa33eb10,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK806 HEVDA C16994,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 109, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""U"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34208, ""licence_y_n"": """", ""lk_number"": ""LK806"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 10, ""port_letters_and_number"": ""LK806"", ""registered_tonnage"": 5.53, ""rss_number"": ""C16994"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 81.35, ""vessel_name"": ""HEVDA"", ""year_built"": 2021}",
206aa198-b6d0-595a-b1ec-1d9e89a6d77f,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK888 ARTEMIS C20712,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 18.4, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 32136, ""licence_y_n"": """", ""lk_number"": ""LK888"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.4, ""port_letters_and_number"": ""LK888"", ""registered_tonnage"": 4.08, ""rss_number"": ""C20712"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 23.96, ""vessel_name"": ""ARTEMIS"", ""year_built"": 2015}",
f1dcb068-e1aa-5527-9d25-97af5497a0be,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK171 CONQUEST C20693,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 44.76, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31136, ""licence_y_n"": """", ""lk_number"": ""LK171"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.62, ""port_letters_and_number"": ""LK171"", ""registered_tonnage"": 1.85, ""rss_number"": ""C20693"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 37.354, ""vessel_name"": ""CONQUEST"", ""year_built"": 2015}",
fbd2819f-da26-595e-adce-ebed71db011b,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK270 DAWN MIST 11 A13973,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 63, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33514, ""licence_y_n"": """", ""lk_number"": ""LK270"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8.2, ""port_letters_and_number"": ""LK270"", ""registered_tonnage"": 2.7, ""rss_number"": ""A13973"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 52.95, ""vessel_name"": ""DAWN MIST 11"", ""year_built"": 1982}",
c2968f8b-33db-5b38-96ca-b677293ce021,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK28 ADVANCE C17188,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 24, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34307, ""licence_y_n"": """", ""lk_number"": ""LK28"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7, ""port_letters_and_number"": ""LK28"", ""registered_tonnage"": 2.47, ""rss_number"": ""C17188"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 29.21, ""vessel_name"": ""ADVANCE"", ""year_built"": 2020}",
380b752a-6af3-5970-bbe6-e29ea72a6a65,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK378 FISHER LAD C20688,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 37, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31879, ""licence_y_n"": """", ""lk_number"": ""LK378"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.6, ""port_letters_and_number"": ""LK378"", ""registered_tonnage"": 2.86, ""rss_number"": ""C20688"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 35.394, ""vessel_name"": ""FISHER LAD"", ""year_built"": 2012}",
79925c12-62df-56f9-a1b6-577d7447b496,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK39 SPINDRIFT C21041,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""ISL"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 232, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 32514, ""licence_y_n"": """", ""lk_number"": ""LK39"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 9.99, ""port_letters_and_number"": ""LK39"", ""registered_tonnage"": 5.86, ""rss_number"": ""C21041"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 139.964, ""vessel_name"": ""SPINDRIFT"", ""year_built"": 2017}",
9f31c811-f518-50b7-a1a0-85682dd10d1f,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK420 LILY MAY C20678,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 32, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31911, ""licence_y_n"": """", ""lk_number"": ""LK420"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 5.87, ""port_letters_and_number"": ""LK420"", ""registered_tonnage"": 2.13, ""rss_number"": ""C20678"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 29.075, ""vessel_name"": ""LILY MAY"", ""year_built"": 1990}",
238ac94a-60f5-5c00-b58f-12c43f53de57,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK437 BANDIT C21222,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 32, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34720, ""licence_y_n"": """", ""lk_number"": ""LK437"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7.69, ""port_letters_and_number"": ""LK437"", ""registered_tonnage"": 2.72, ""rss_number"": ""C21222"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 36.47, ""vessel_name"": ""BANDIT"", ""year_built"": 1901}",
5c01edf0-8df5-572d-86e7-47cbf7d3261b,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK607 MAY LILY A13060,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 37.28, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33379, ""licence_y_n"": """", ""lk_number"": ""LK607"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.4, ""port_letters_and_number"": ""LK607"", ""registered_tonnage"": 1.42, ""rss_number"": ""A13060"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 32.328, ""vessel_name"": ""MAY LILY"", ""year_built"": 1978}",
2aeeed81-6e9e-5be7-9fd1-a0c5f0e73184,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK750 FAITH EMILY C19469,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 118, ""fish_producer_organisation"": ""SHETLAND FPO LTD"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34564, ""licence_y_n"": """", ""lk_number"": ""LK750"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8.47, ""port_letters_and_number"": ""LK750"", ""registered_tonnage"": 8.4, ""rss_number"": ""C19469"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 83.423, ""vessel_name"": ""FAITH EMILY"", ""year_built"": 2008}",
14628278-fb63-54e1-bae0-0bef075ee1b0,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK79 PLANET C18806,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 118, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34030, ""licence_y_n"": """", ""lk_number"": ""LK79"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 9.95, ""port_letters_and_number"": ""LK79"", ""registered_tonnage"": 10.59, ""rss_number"": ""C18806"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 93.397, ""vessel_name"": ""PLANET"", ""year_built"": 2006}",
95d3d6d8-34a5-5034-848d-760eb817d62f,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK906 BOY ROBERT C21168,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 44.74, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""UNKNOWN"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 32662, ""licence_y_n"": """", ""lk_number"": ""LK906"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.97, ""port_letters_and_number"": ""LK906"", ""registered_tonnage"": 2, ""rss_number"": ""C21168"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 39.44, ""vessel_name"": ""BOY ROBERT"", ""year_built"": 1987}",
6e8550ee-d4cf-50a5-9cad-5029aac4e0bc,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK149 LIANNE C18610,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 134, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 23721, ""licence_y_n"": """", ""lk_number"": ""LK149"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8.1, ""port_letters_and_number"": ""LK149"", ""registered_tonnage"": 3.8, ""rss_number"": ""C18610"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 87.03, ""vessel_name"": ""LIANNE"", ""year_built"": 1998}",
78cfb2d3-154e-5bfb-992f-607f091917e0,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK695 CORAL C B14193,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 85, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 32637, ""licence_y_n"": """", ""lk_number"": ""LK695"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 8.27, ""port_letters_and_number"": ""LK695"", ""registered_tonnage"": 4.78, ""rss_number"": ""B14193"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 67.195, ""vessel_name"": ""CORAL C"", ""year_built"": 1994}",
d3a47065-d176-5213-b879-d90bd1d66c70,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK700 HOPEFUL A11853,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 28, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33210, ""licence_y_n"": """", ""lk_number"": ""LK700"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7.41, ""port_letters_and_number"": ""LK700"", ""registered_tonnage"": 2.68, ""rss_number"": ""A11853"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 30.236, ""vessel_name"": ""HOPEFUL"", ""year_built"": 1933}",
aee36e08-d072-5736-ad6f-ea70bcbedcf8,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK803 SHALIMAR L.M A24604,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 59, ""fish_producer_organisation"": ""Unknown FPO code (Historic data only)"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33589, ""licence_y_n"": """", ""lk_number"": ""LK803"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7, ""port_letters_and_number"": ""LK803"", ""registered_tonnage"": 3.5, ""rss_number"": ""A24604"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 47.55, ""vessel_name"": ""SHALIMAR L.M"", ""year_built"": 1988}",
e2ec0d54-0620-5d25-8ba4-ddf267644f6d,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK678 PISCES A12537,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 67, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""YELL AND FETLAR"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34737, ""licence_y_n"": """", ""lk_number"": ""LK678"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 7.75, ""port_letters_and_number"": ""LK678"", ""registered_tonnage"": 3.61, ""rss_number"": ""A12537"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 54.563, ""vessel_name"": ""PISCES"", ""year_built"": 1984}",
be17f9a8-4f6a-58c4-b196-3185e93ac79a,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2025 LK126 ELSIE M C21086,,January 2025,,"{""administrative_country"": ""Scotland"", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 73.6, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 34761, ""licence_y_n"": """", ""lk_number"": ""LK126"", ""official_snapshot"": ""January 2025"", ""overall_length_m"": 6.9, ""port_letters_and_number"": ""LK126"", ""registered_tonnage"": 1.24, ""rss_number"": ""C21086"", ""scallop_licence_y_n"": """", ""shellfish_licence"": """", ""snapshot_year"": 2025, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/67a4ddbebaccec3af36b3c6b/January_2025_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 48.99, ""vessel_name"": ""ELSIE M"", ""year_built"": 2003}",
